accepted,anchor_angular_velocity,anchor_position,anchor_position_error,anchor_quaternion,anchor_step,anchor_time,anchor_velocity,clip_count,collision_count,episode_length,error,family,goal_reached,ground_contact_count,minimum_goal_distance,nonfinite_count,planner_error,planner_interface,planner_success,recovery_episode_id,recovery_steps,reference_completed,scene_id,source_split,student_outcome,switched_state_position_error,task_id
False,"[0.6406123638153076,0.5819926261901855,-0.01766928844153881]","[5.046310901641846,0.6179462671279907,2.0155534744262695]",0.3014605352330491,"[0.025396473705768585,-0.0077314856462180614,0.0004979769000783563,0.9996474385261536]",333,6.958333333333333,"[0.519317090511322,0.018209349364042282,0.5997554659843445]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_009
True,"[-0.31884869933128357,0.4765578508377075,0.5291295051574707]","[0.8245662450790405,-0.5783595442771912,1.1106555461883545]",0.3019648280785938,"[-0.0028011873364448547,0.013512005098164082,0.01489763893187046,0.9997938275337219]",60,1.2708333333333333,"[0.5824892520904541,-0.47054654359817505,0.06594560295343399]",0,0,773,,SBEND,True,0,0.046270139377000426,0,,position_only_static_zero_derivatives,True,140,712,True,SBEND_02,TRAIN,COLLISION,3.097415233229188e-08,SBEND_02_TASK_010
False,"[0.882222592830658,-0.5533998012542725,0.5085982084274292]","[2.9202678203582764,-0.5869781970977783,1.2415488958358765]",0.30044699853229623,"[-0.014737813733518124,-0.0009577907621860504,0.007309764623641968,0.9998642206192017]",185,3.875,"[0.6814609169960022,0.3155542016029358,-0.10679866373538971]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_012
False,"[-0.19624215364456177,-0.8600485920906067,0.28457996249198914]","[1.7924153804779053,-0.536676287651062,1.2172374725341797]",0.30024583275345246,"[-0.007353993598371744,0.012890644371509552,0.008229197934269905,0.9998559951782227]",104,2.1875,"[0.6746323704719543,-0.40535610914230347,-0.038058917969465256]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_013
False,"[-0.15236179530620575,0.033284805715084076,0.45481055974960327]","[4.366261959075928,-0.19814752042293549,1.8026741743087769]",0.3057573893141326,"[0.024455595761537552,0.004885532893240452,0.0031366206239908934,0.9996840357780457]",307,6.416666666666667,"[0.5861896872520447,0.276179701089859,0.5081672072410583]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_014
True,"[-0.8114293813705444,0.1302722543478012,-0.2587190866470337]","[1.0638607740402222,-0.1238507553935051,1.3418097496032715]",0.3017419372931363,"[0.006073180120438337,0.015522236935794353,0.008950645104050636,0.9998210072517395]",65,1.375,"[0.4528703987598419,-0.5707882046699524,0.06597442924976349]",0,0,687,,SBEND,True,0,0.0890514101192911,0,,position_only_static_zero_derivatives,True,141,621,True,SBEND_02,TRAIN,TIMEOUT,5.574564124261882e-08,SBEND_02_TASK_015
False,"[0.13377675414085388,-0.7172112464904785,-0.41097646951675415]","[2.4711296558380127,-0.7013581991195679,1.212561845779419]",0.3003273457302509,"[-0.01904447376728058,0.0031199560035020113,0.002495251130312681,0.9998106360435486]",162,3.3958333333333335,"[0.7357722520828247,0.21510569751262665,-0.12536673247814178]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_016
False,"[0.5420702695846558,-0.25582653284072876,0.3729932904243469]","[1.0777945518493652,-0.7118450403213501,1.0154376029968262]",0.3008848218099106,"[-0.0012926203198730946,0.010202665813267231,0.012349341996014118,0.9998708367347717]",74,1.5625,"[0.6804731488227844,-0.45026639103889465,0.043735988438129425]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_017
True,"[0.4605494737625122,0.15838731825351715,0.28760406374931335]","[1.459966778755188,-0.2684739828109741,1.4275208711624146]",0.30105742375773376,"[-0.020258981734514236,0.016643814742565155,0.011484269052743912,0.999590277671814]",75,1.5833333333333333,"[0.6148526072502136,-0.49496862292289734,0.04927033185958862]",0,0,707,,SBEND,True,0,0.02946531470942275,0,,position_only_static_zero_derivatives,True,142,631,True,SBEND_02,TRAIN,SUCCESS,5.661498025009865e-08,SBEND_02_TASK_018
False,"[0.7653341889381409,-0.626066267490387,0.31706491112709045]","[4.2939863204956055,0.03022853098809719,1.891203761100769]",0.3001558745959245,"[0.016765601933002472,0.0015454733511433005,0.0065210117027163506,0.9998369812965393]",333,6.958333333333333,"[0.5415299534797668,0.23820775747299194,0.5298504829406738]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_019
True,"[-0.015366657637059689,0.6304466128349304,0.4025731086730957]","[0.61041659116745,-0.5786341428756714,1.4719241857528687]",0.30437899183544737,"[0.0034886286593973637,0.021720975637435913,0.010680261999368668,0.9997009634971619]",62,1.3125,"[0.4428480267524719,-0.43475615978240967,0.059214990586042404]",0,0,731,,SBEND,True,0,0.0903928681728796,0,,position_only_static_zero_derivatives,True,143,668,True,SBEND_02,TRAIN,SUCCESS,4.2001800042005334e-08,SBEND_02_TASK_021
False,"[0.0035913472529500723,-0.11022721230983734,0.4655357897281647]","[1.3466976881027222,-0.8753293752670288,1.3379483222961426]",0.3026938160515581,"[-0.01355143915861845,0.015208595432341099,0.013676252216100693,0.9996989369392395]",78,1.6458333333333333,"[0.5806137323379517,-0.5182205438613892,0.117706798017025]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_024
False,"[0.011326395906507969,0.5218164324760437,-0.3129342198371887]","[0.7938823699951172,-0.4958735406398773,0.5660334825515747]",0.306863785998165,"[-0.017432279884815216,-0.0008124926825985312,0.001572387758642435,0.9998464584350586]",82,1.7291666666666667,"[0.5046099424362183,-0.06838656216859818,-0.5672407150268555]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,GROUND_CONTACT,,SBEND_02_TASK_028
True,"[0.180192232131958,-0.264870285987854,0.08239711821079254]","[1.160512089729309,-0.6255292892456055,1.105318307876587]",0.3023949489497897,"[-0.009101386182010174,0.00837603211402893,0.006565529387444258,0.9999019503593445]",104,2.1875,"[0.658977746963501,-0.45257094502449036,0.06990136206150055]",0,0,788,,SBEND,True,0,0.060617476606986236,0,,position_only_static_zero_derivatives,True,144,683,True,SBEND_02,TRAIN,SUCCESS,6.859643654475812e-08,SBEND_02_TASK_030
False,"[0.0575324110686779,-0.3991681635379791,-0.010614057071506977]","[7.883046627044678,0.059442825615406036,2.3415627479553223]",0.3003095707324108,"[-0.0018736942438408732,-0.002112609101459384,0.0967639684677124,0.9953033328056335]",734,15.3125,"[-0.002460343763232231,-0.03677522391080856,-0.0012784127611666918]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_032
False,"[-0.15861085057258606,0.7631446123123169,0.024136273190379143]","[5.505309104919434,0.9120658040046692,1.6999560594558716]",0.3018415044005677,"[0.007407274562865496,0.007090091239660978,0.04760001599788666,0.9988138675689697]",399,8.333333333333334,"[0.7212309241294861,0.21048398315906525,0.07252187281847]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_033
False,"[-0.096194326877594,0.18273475766181946,-0.5801712274551392]","[1.8280420303344727,-0.9378004670143127,1.2024059295654297]",0.30010898507317535,"[-0.012649831362068653,0.008522409945726395,0.012203413061797619,0.999809205532074]",100,2.1041666666666665,"[0.7293398380279541,-0.20983004570007324,0.07812739163637161]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_034
False,"[-0.6092062592506409,-0.3109811842441559,0.5500608682632446]","[2.172557830810547,-0.692695677280426,1.1695843935012817]",0.30037292803945564,"[-0.02294936589896679,0.009109086357057095,0.0031597022898495197,0.9996901154518127]",171,3.5833333333333335,"[0.7916660308837891,-0.02314884401857853,-0.085695780813694]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_035
False,"[0.19006410241127014,0.0030911811627447605,-0.2056363970041275]","[4.812168121337891,0.37878817319869995,1.6396315097808838]",0.3004583741632115,"[0.0009197915787808597,0.008203276433050632,0.007779806852340698,0.9999356865882874]",355,7.416666666666667,"[0.6776714324951172,0.3722938299179077,0.13026359677314758]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,SUCCESS,,SBEND_02_TASK_036
False,"[-0.1488821655511856,-0.5578615069389343,-0.20550110936164856]","[1.2270584106445312,-0.8576619625091553,1.1443959474563599]",0.3000991735355373,"[-0.01064313668757677,0.00804560724645853,0.00405602203682065,0.9999027848243713]",139,2.9166666666666665,"[0.6322030425071716,-0.4378843605518341,0.102167509496212]",,,,planner_reference_gate_failed,SBEND,False,,,,planner_reference_gate_failed,position_only_static_zero_derivatives,False,,,False,SBEND_02,TRAIN,TIMEOUT,,SBEND_02_TASK_037
True,"[0.6781149506568909,0.26029497385025024,-0.5519254803657532]","[0.7048202157020569,-0.49565088748931885,1.514735460281372]",0.30243790837922757,"[0.0007669033948332071,0.02684204652905464,0.008101108483970165,0.9996065497398376]",70,1.4791666666666667,"[0.40606021881103516,-0.4623444676399231,0.24377037584781647]",0,0,751,,SBEND,True,0,0.13206946628534008,0,,position_only_static_zero_derivatives,True,145,680,True,SBEND_02,TRAIN,COLLISION,5.9231632972678776e-08,SBEND_02_TASK_039
