model,fraction,seed,split,task_id,family,success,collision,ground_contact,unsafe,timeout,mean_return,episode_steps,action_clip_count,policy_action_support_violation_count
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,4.556350707035448,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,11.958945353057938,960,0,0
Diffusion,50,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,0,0,0,1,7.961165582980483,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,0,0,0,1,3.0167322589994434,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-16.888433828690207,648,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-16.746519966146476,332,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-16.871646300384672,270,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,1,0,1,0,-16.525870377743793,567,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-17.04952644622593,715,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-16.98789601279632,479,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,2.289593185914137,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-17.857885495240645,557,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,10.799470043355383,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,1,0,0,0,0,31.824835011735104,573,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,1,0,0,0,0,30.4569952691851,717,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,1,0,0,0,0,32.06028922785667,559,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,0,1,1,0,-15.841083288743794,305,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,0,1,1,0,-16.767621942615342,307,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,1,0,0,0,0,30.06067381594063,845,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,0,0,0,1,7.786265546217185,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-8.757690914307632,674,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-16.263307013782494,521,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,1,0,1,0,-17.430073347443486,352,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-16.633108638381362,360,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-16.94249264259752,330,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-16.34610165857996,453,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,1,0,1,0,-15.578241044617972,517,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-17.386026128063794,320,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,1,0,1,0,-16.92406131950673,416,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,1,0,1,0,-17.45873754357803,273,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,1,0,0,0,0,28.338185847545887,431,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,0,0,0,1,2.819961033339446,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,1,0,0,0,0,29.23331954858393,467,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,1,0,1,0,-14.638426322482104,241,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,0,0,0,1,2.6376911646216232,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-13.433277766974918,326,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,1,0,0,0,0,27.244214975147663,424,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,1,0,0,0,0,29.39917871322973,465,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,1,0,0,0,0,30.202016601833968,940,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-16.741929753778585,227,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-17.242163245135135,224,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-16.204958578811684,294,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.723349796854748,239,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.363861639343963,241,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-14.567819806393327,471,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.587698616015167,360,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-16.536767489165772,252,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.550034309828483,202,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,1,0,1,0,-15.901152148562492,417,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,1,0,1,0,-17.005287047826098,786,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,11.547092639891487,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,0,0,0,1,10.734750781026722,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,0,0,0,1,11.08357728258567,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,1,0,1,0,-10.311864614473938,566,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,10.691119208554637,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,2.354134712583321,960,0,0
Diffusion,50,20260821,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,1,0,1,0,-15.91833472776702,279,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,1,0,1,0,-16.252736482914308,282,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-16.304035910336903,242,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-15.160867276888027,233,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-15.637611144073464,228,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,1,0,1,0,-14.705638106548065,288,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-16.329708281908136,290,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-15.433208713115008,221,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,1,0,1,0,-15.389106067204946,506,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-15.872504024685941,186,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,1,1,0,-10.165186912390817,587,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,1,0,1,0,-15.774759013452766,230,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,0,1,1,0,-11.556605187772798,565,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-17.120067900233224,157,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,1,0,0,0,0,33.14188498820444,746,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,1,0,0,0,0,31.995546306499495,761,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,1,0,1,0,-12.039991151451247,453,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-16.966537233609966,248,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,1,0,0,0,0,32.553008457127426,720,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,1,0,1,0,-12.369998127862612,540,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,10.618979768589934,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,1,0,1,0,-15.900069766782103,597,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-10.865291579116038,710,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,1,0,1,0,-7.781016728209028,933,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,0,0,1,8.388222802643481,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,1,0,1,0,-16.828161998310776,171,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,1,1,0,-11.870900408527167,928,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,0,0,0,1,8.282684905255055,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,1,0,1,0,-16.97955878031128,331,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,1,0,1,0,-14.896091510823776,321,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,1,0,0,0,0,29.28792738335242,431,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,1,0,1,0,-16.37696279431173,162,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,1,0,1,0,-14.760225099754258,402,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-15.428015034819591,494,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,0,0,0,1,5.769218073398673,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,0,0,0,1,8.36049384715818,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,0,0,0,1,9.919800502045993,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,0,0,0,1,1.3844683316464257,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,0,0,0,1,1.06812624584766,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,0,0,0,1,2.364161703132445,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.63557318050625,320,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,0,0,0,1,2.0304226087830033,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,0,0,0,1,1.844943494897117,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.836064172110586,510,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-17.14918589705636,546,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.76132838292472,460,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,1,0,1,0,-18.685590236663057,763,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,0,0,0,1,-1.1468494014173911,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,10.420749408736972,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,0,0,0,1,2.090288008438024,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,0,0,0,1,0.6543288398909743,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,0,0,0,1,0.6409293214081304,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,0,0,0,1,1.808277246617763,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,-0.4625859058210684,960,0,0
Diffusion,50,20260822,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,0,0,0,0,1,6.184830433103974,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,1,0,1,0,-16.129712779540338,429,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-15.16422069490067,311,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-14.888724821614606,227,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-15.790494140720519,187,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,0,0,0,1,-0.33381906388380317,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-16.472877019155305,383,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-18.313367555398656,956,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,0,0,0,1,-1.6005728200322016,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-16.188506848015187,161,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,11.03074783592851,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,0,0,0,1,8.482002461990138,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,0,1,0,1,0,-11.864647622316221,356,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_007,FRESH,0,1,0,1,0,-10.330145331331643,597,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_008,FRESH,0,0,1,1,0,-13.112896910800753,491,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_012,FRESH,0,1,0,1,0,-11.024838752212359,510,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_017,FRESH,0,0,0,0,1,9.415273607746858,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_019,FRESH,0,1,0,1,0,-11.26938606551633,543,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_021,FRESH,0,1,0,1,0,-10.609135076487437,614,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_000,FRESH,0,0,0,0,1,8.36343509513057,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_001,FRESH,0,0,0,0,1,3.8946345342113102,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_002,FRESH,0,0,0,0,1,2.4094263687565065,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_003,FRESH,0,1,0,1,0,-12.661568608752246,672,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_004,FRESH,0,0,0,0,1,7.537034888973118,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_005,FRESH,0,0,0,0,1,10.731528404051511,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_006,FRESH,0,0,0,0,1,-0.06519599534415474,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_007,FRESH,0,0,0,0,1,1.4577580243451749,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_CHICANE_00_TASK_008,FRESH,0,0,0,0,1,1.052466212846511,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_000,FRESH,0,1,0,1,0,-17.397099362241523,120,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_001,FRESH,0,1,0,1,0,-15.70116002815093,205,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_002,FRESH,0,1,0,1,0,-16.465090852392255,174,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_003,FRESH,0,1,0,1,0,-16.80446586656621,162,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_004,FRESH,0,1,0,1,0,-15.553889468455665,256,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_005,FRESH,0,1,0,1,0,-14.120743087132475,329,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_006,FRESH,0,1,0,1,0,-16.962479678218862,141,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_007,FRESH,0,1,0,1,0,-16.767672768107794,197,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_GATE_00_TASK_008,FRESH,0,1,0,1,0,-13.090888542446415,330,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_000,FRESH,0,1,0,1,0,-16.81114693363497,249,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_001,FRESH,0,1,0,1,0,-16.485232834319454,293,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_002,FRESH,0,1,0,1,0,-14.376425633518505,418,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_003,FRESH,0,1,0,1,0,-16.359787927408178,215,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_004,FRESH,0,1,0,1,0,-16.413896854932062,271,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_005,FRESH,0,1,0,1,0,-16.833581354842075,264,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_006,FRESH,0,1,0,1,0,-16.665230259786004,246,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_007,FRESH,0,1,0,1,0,-15.887283014471087,324,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_DETOUR_00_TASK_008,FRESH,0,1,0,1,0,-17.30908906855775,198,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_000,FRESH,0,1,0,1,0,-9.06334247944117,908,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_001,FRESH,0,1,0,1,0,-15.934872891146757,403,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_002,FRESH,0,0,0,0,1,3.999816581290734,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_003,FRESH,0,1,0,1,0,-11.005484301743627,543,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_004,FRESH,0,1,0,1,0,-9.588965597307906,559,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_005,FRESH,0,1,0,1,0,-9.709565833769705,924,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_006,FRESH,0,1,0,1,0,-9.12589218050328,625,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_007,FRESH,0,0,0,0,1,7.645689861835409,960,0,0
BC,100,20260820,S7_FRESH_DEVELOPMENT,FRESH_TWIN_GATE_00_TASK_008,FRESH,1,0,0,0,0,34.79902063419908,790,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_000,FRESH,0,1,0,1,0,-16.490801404759036,686,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_001,FRESH,0,1,0,1,0,-15.876133398400022,550,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_002,FRESH,0,1,0,1,0,-15.232790056342829,465,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_003,FRESH,0,1,0,1,0,-16.519857155907705,267,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_004,FRESH,0,1,0,1,0,-15.923254814441226,658,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_005,FRESH,0,1,0,1,0,-16.28879392863935,702,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_006,FRESH,0,1,0,1,0,-16.44529658465221,447,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_007,FRESH,0,1,0,1,0,-16.49151610968105,954,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_CROSSOVER_00_TASK_008,FRESH,0,1,0,1,0,-16.68427404852806,216,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_000,FRESH,0,0,0,0,1,8.112251837064342,960,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_003,FRESH,0,1,0,1,0,-17.18288477475821,179,0,0
BC,100,20260821,S7_FRESH_DEVELOPMENT,FRESH_DOUBLE_00_TASK_004,FRESH,1,0,0,0,0,30.707076865397504,600,0,0
